Winery,Wine,year,vintage_rating,vintage_rating_count,wine_rating_count,wine_rating,region,price,cepages,latitude,longitude,dist_km,dept,station,altitude,GDD,TM_summer,TX_summer,temp_amp_summer,hot_days,rainy_days_summer,rain_June,rain_SepOct,frost_days_Apr,avg_TM_Apr,year_median,W_price_year,WR,WR01,WQI,threshold,is_good_wine,label
Château Figeac,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2016,2016,4.5,551,29468,4.4,st-emilion-grand-cru,340.0,cabernet-sauvignon,44.924,0.1555,27.054704789804426,33,33394002,38,1630.9499999999998,21.412903225806453,28.961290322580645,15.029032258064516,9.0,0.0,112.60000000000001,86.90000000000002,0.0,11.629999999999997,46.3,0.11985503494693242,4.38208768690326,0.876417537380652,0.10504305457086249,0.5040143909780761,0,0
Château Lafite Rothschild,Carruades de Lafite Pauillac 2016,2016,4.3,239,16136,4.4,pauillac,340.0,cabernet-sauvignon,45.191720268700344,-0.7539020556638387,3.3852774348194976,33,33314005,26,1597.1,20.954838709677418,27.24032258064516,12.048387096774194,5.0,0.0,78.4,76.00000000000004,0.0,11.34,46.3,0.11985503494693242,4.17874960592686,0.835749921185372,0.10016883601056877,0.5130695611049225,0,0
Domaine Gros Frère et Soeur,Vosne-Romanée 1er Cru 'Les Chaumes' 2016,2016,4.2,163,163,4.2,vosne-romanee-les-chaumes,342.5,pinot-noir,47.093700000000005,4.571600000000001,6.515331385772051,21,21567001,396,1132.15,19.053225806451614,25.95806451612904,13.579032258064515,0.0,3.0,79.10000000000001,154.7,6.0,8.389999999999997,46.3,0.11908436213991769,4.103705400192864,0.8207410800385728,0.09773742799842057,0.226719245354404,0,0
Albert Bichot,Clos de Vougeot Grand Cru 2016,2016,4.2,106,106,4.2,clos-de-vougeot,393.6,pinot-noir,47.163900000000005,4.9508999999999945,14.757997703159655,21,21590001,246,1445.9,21.109677419354842,27.28709677419355,12.154838709677422,0.0,2.0,67.2,96.5,1.0,9.9,46.3,0.1052511934530575,4.084310374790014,0.8168620749580027,0.0859757082758707,0.32167841166108985,0,0
Domaine Anne Gros,Clos-Vougeot Grand Cru Le Grand Maupertui 2016,2016,4.4,40,1486,4.4,clos-de-vougeot,401.73,pinot-noir,47.163900000000005,4.9508999999999945,14.757997703159655,21,21590001,246,1445.9,21.109677419354842,27.28709677419355,12.154838709677422,0.0,2.0,67.2,96.5,1.0,9.9,46.3,0.10334129410976942,4.0859900279519525,0.8171980055903905,0.08445029944163353,0.32167841166108985,0,0
Dugat-Py,Très Vieilles Vignes Gevrey-Chambertin 1er Cru 'Champeaux' 2016,2016,4.1,129,129,4.1,gevrey-chambertin-champeaux,425.7,pinot-noir,47.237200000000016,4.965400000000001,9.883922200980468,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,46.3,0.09809322033898304,4.0508491374691955,0.8101698274938391,0.07947216740034904,0.2219801204557676,0,0
Laurent Ponsot,Cuvée du Cèdre Clos Vougeot Grand Cru 2016,2016,4.3,73,73,4.3,clos-de-vougeot,451.0,pinot-noir,47.163900000000005,4.9508999999999945,14.757997703159655,21,21590001,246,1445.9,21.109677419354842,27.28709677419355,12.154838709677422,0.0,2.0,67.2,96.5,1.0,9.9,46.3,0.09310275487633218,4.098239344262295,0.8196478688524589,0.07631147461867854,0.32167841166108985,0,0
Château de Beaucastel,Hommage à Jacques Perrin Châteauneuf-du-Pape 2016,2016,4.6,214,7548,4.5,chateauneuf-du-pape,495.0,shiraz-syrah,44.06311935537927,4.831217811470261,9.356357529736432,84,84087001,57,2058.15,24.140322580645165,31.14354838709677,13.464516129032257,3.0,1.0,18.0,192.2,0.0,13.066666666666666,46.3,0.0855348235728801,4.335191396587145,0.867038279317429,0.07416196625234983,0.4329110386434327,0,0
Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves) 2016,2016,4.5,200,18993,4.5,pessac-leognan,505.1,cabernet-sauvignon,44.80321000000003,-0.5943200000000016,2.0243113367757557,33,33550001,25,1779.4,22.0983870967742,28.667741935483875,12.424193548387095,8.0,0.0,74.5,81.5,0.0,11.876666666666665,46.3,0.08396808124773304,4.272307257468365,0.854461451493673,0.07174748858207665,0.5099874062209927,0,0
Domaine Confuron-Cotetidot,Charmes-Chambertin Grand Cru 2016,2016,4.4,342,342,4.4,charmes-chambertin,509.0,pinot-noir,47.16721299999997,4.777512000000001,9.396858891080369,21,21065001,593,1091.65,19.17258064516129,24.303225806451614,9.667741935483873,0.0,2.0,69.30000000000001,128.5,3.0,7.353333333333334,46.3,0.08337835404285972,4.268708740010739,0.8537417480021479,0.071183581726093,0.23933074020162456,0,0
Domaine Arnoux-Lachaux,Vosne-Romanée 2016,2016,4.2,136,2001,4.1,vosne-romanee,520.41,pinot-noir,47.09369999999995,4.571599999999997,6.515331385775181,21,21567001,396,1132.15,19.053225806451614,25.95806451612904,13.579032258064515,0.0,3.0,79.10000000000001,154.7,6.0,8.389999999999997,46.3,0.08169963473381447,4.095398837270204,0.8190797674540408,0.06691851781885283,0.226719245354404,0,0
Arnaud Mortet,Mazoyères-Chambertin Grand Cru 2016,2016,4.5,27,27,4.5,mazoyeres-chambertin,550.0,pinot-noir,47.085004,4.96028,9.889703583403472,21,21590001,246,1445.9,21.109677419354842,27.28709677419355,12.154838709677422,0.0,2.0,67.2,96.5,1.0,9.9,46.3,0.07764548046285427,4.079214882674381,0.8158429765348763,0.0633465198952956,0.32167841166108985,0,0
Chartron et Trébuchet,Bonnes-Mares Grand Cru 2016,2016,4.3,26,26,4.3,bonnes-mares,578.5,pinot-noir,47.19319,4.95796,12.876115450592598,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,46.3,0.07410371318822023,4.051526286037309,0.8103052572074618,0.06004662837500878,0.2219801204557676,0,0
Méo-Camuzet,Echezeaux Grand Cru 'Les Rouges du Bas' 2016,2016,4.6,44,579,4.5,echezeaux,700.0,pinot-noir,47.250528999999965,4.905823999999997,13.906991477989695,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,46.3,0.06203939434543749,4.1314924708849485,0.8262984941769898,0.05126305812728745,0.2219801204557676,0,0
Domaine Georges Mugneret-Gibourg,Échezeaux Grand Cru 2016,2016,4.3,720,720,4.3,echezeaux,741.67,pinot-noir,47.250528999999965,4.905823999999997,13.906991477989695,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,46.3,0.05875858217952461,4.243767933183471,0.8487535866366942,0.049871557370558456,0.2219801204557676,0,0
Lucien le Moine,Clos Saint-Denis Grand Cru 2016,2016,4.4,451,451,4.4,clos-saint-denis,756.25,pinot-noir,47.16871,4.812102,10.57269145385032,21,21065001,593,1091.65,19.17258064516129,24.303225806451614,9.667741935483873,0.0,2.0,69.30000000000001,128.5,3.0,7.353333333333334,46.3,0.05769110958818765,4.291496554244544,0.8582993108489088,0.04951623960165033,0.23933074020162456,0,0
Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé) 2016,2016,4.7,418,46592,4.6,pessac-leognan,774.2,cabernet-sauvignon,44.80321000000003,-0.5943200000000016,2.0243113367757557,33,33550001,25,1779.4,22.0983870967742,28.667741935483875,12.424193548387095,8.0,0.0,74.5,81.5,0.0,11.876666666666665,46.3,0.056429006703229735,4.496235018597603,0.8992470037195206,0.050743615200748084,0.5099874062209927,0,0
Château Margaux,Château Margaux (Premier Grand Cru Classé) 2016,2016,4.6,343,53109,4.6,margaux,809.95,cabernet-sauvignon,45.031126361371925,-0.6690579596607694,15.439987593472612,33,33415001,42,1639.25,21.232258064516124,28.087096774193547,12.950000000000001,7.0,0.0,83.60000000000001,69.20000000000003,0.0,11.326666666666666,46.3,0.054072992700729926,4.400884300126103,0.8801768600252207,0.047593796927495144,0.4736221164960575,0,0
Domaine Sylvain Cathiard,Nuits-Saint-Georges 1er Cru 'Aux Thorey' 2016,2016,4.4,629,629,4.4,nuits-saint-georges-aux-thorey,898.75,pinot-noir,47.1384,4.948900000000001,12.467933837744944,21,21590001,246,1445.9,21.109677419354842,27.28709677419355,12.154838709677422,0.0,2.0,67.2,96.5,1.0,9.9,46.3,0.04899211681921591,4.315458853679372,0.8630917707358744,0.042284692857595875,0.32167841166108985,0,0
Domaine Comte Georges de Vogüé,Chambolle-Musigny Premier Cru 2016,2016,4.4,33,2606,4.4,chambolle-musigny-premier-cru,898.75,pinot-noir,47.18600000000001,4.968000000000003,12.859451592637923,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,46.3,0.04899211681921591,4.075523028883684,0.8151046057767368,0.03993370006609483,0.2219801204557676,0,0
Clos Rougeard,Les Poyeux Saumur Champigny 2016,2016,4.6,94,2596,4.5,saumur-champigny,900.0,cabernet-franc,47.24640293718296,-0.0762064647198947,13.85196167535198,49,49215002,58,1427.05,20.801612903225806,27.53387096774193,13.31451612903226,7.0,0.0,35.0,56.5,1.0,9.81333333333333,46.3,0.048927401458311315,4.2179329744117116,0.8435865948823423,0.04127449999265819,0.43017784187747643,0,0
Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé) 2016,2016,4.7,803,86784,4.6,pauillac,907.14,cabernet-sauvignon,45.191720268700344,-0.7539020556638387,3.3852774348194976,33,33314005,26,1597.1,20.954838709677418,27.24032258064516,12.048387096774194,5.0,0.0,78.4,76.00000000000004,0.0,11.34,46.3,0.04856100016781339,4.576285547005688,0.9152571094011377,0.044445800643221046,0.5130695611049225,0,0
Jean-Claude Ramonet,Chassagne-Montrachet Premier Cru 'Boudriotte' Rouge 2016,2016,4.3,43,299,4.2,chassagne-montrachet-la-boudriotte,954.0,pinot-noir,46.92450000000001,4.744,12.285562138969006,71,71464001,300,1334.8000000000002,20.174193548387095,27.348387096774196,13.619354838709674,2.0,2.0,61.400000000000006,130.5,4.0,9.259999999999998,46.3,0.04628611416575027,4.07072652757079,0.8141453055141581,0.03768362255853795,0.4048460143124267,0,0
Domaine Ponsot,Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2016,2016,4.4,90,3226,4.4,clos-de-la-roche,1087.5,pinot-noir,47.181666370559206,4.935567533835559,14.996094867948653,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,46.3,0.04083612630093491,4.144793393504021,0.8289586787008043,0.033851461301682165,0.2219801204557676,0,0
Domaine Trapet,Chambertin Grand Cru 2016,2016,4.7,39,3074,4.4,chambertin,1135.0,pinot-noir,47.21,4.95,12.264579964329194,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,46.3,0.03919410818589689,4.138702944748027,0.8277405889496053,0.03244255419314884,0.2219801204557676,0,0
Domaine Nicole Lamarche (François Lamarche),La Grande Rue Grand Cru Monopole 2016,2016,4.5,62,1853,4.4,la-grande-rue,1300.0,pinot-noir,47.1454347,4.9522,13.214922130789137,21,21590001,246,1445.9,21.109677419354842,27.28709677419355,12.154838709677422,0.0,2.0,67.2,96.5,1.0,9.9,46.3,0.03439055188293842,4.14083613416558,0.828167226833116,0.02848112798215351,0.32167841166108985,0,0
Domaine Cecile Tremblay,Nuits-Saint-Georges Albuca 2016,2016,4.3,114,114,4.3,nuits-saint-georges,1395.0,pinot-noir,47.136199999999945,4.948300000000004,12.258786148653604,21,21590001,246,1445.9,21.109677419354842,27.28709677419355,12.154838709677422,0.0,2.0,67.2,96.5,1.0,9.9,46.3,0.032123777145632415,4.126666103318123,0.8253332206636246,0.026512820451485338,0.32167841166108985,0,0
Domaine Arnoux-Lachaux,Vosne-Romanée Premier Cru 'Les Chaumes' 2016,2016,4.3,28,1053,4.2,vosne-romanee-les-chaumes,1430.0,pinot-noir,47.093700000000005,4.571600000000001,6.515331385772051,21,21567001,396,1132.15,19.053225806451614,25.95806451612904,13.579032258064515,0.0,3.0,79.10000000000001,154.7,6.0,8.389999999999997,46.3,0.0313621892569261,4.053950419832067,0.8107900839664135,0.02542815206099366,0.226719245354404,0,0
Domaine G. Roumier,Chambolle-Musigny 1er Cru 'Les Cras' 2016,2016,4.4,2140,2140,4.4,chambolle-musigny-les-cras,1536.25,pinot-noir,47.1728,4.9694,13.868728548029027,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,46.3,0.029256579570945625,4.3705912110770715,0.8741182422154143,0.02557370990779039,0.2219801204557676,0,0
Domaine des Lambrays,Clos des Lambrays Grand Cru 2016,2016,4.5,314,7617,4.4,clos-de-lambrays,1536.25,pinot-noir,45.605031,3.692539,15.740796023294875,42,42039003,990,698.4,16.288709677419355,22.877419354838707,13.016129032258066,0.0,4.0,74.30000000000001,149.2,12.0,5.876666666666667,46.3,0.029256579570945625,4.325172782210945,0.8650345564421891,0.025307952332168558,0.03799025450888782,0,0
Henri Naudin-Ferrand,Echézeaux Grand Cru 2016,2016,4.6,33,385,4.4,echezeaux,1725.0,pinot-noir,47.250528999999965,4.905823999999997,13.906991477989695,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,46.3,0.026138993959238976,4.1069516003122555,0.821390320062451,0.02147031661428978,0.2219801204557676,0,0
Domaine Prieuré Roch,Nuits-Saint-Georges 1er Cru 'Clos des Corvées' 2016,2016,4.4,1510,1512,4.4,nuits-saint-georges-clos-des-corvees,1772.5,pinot-noir,47.1338,4.943841000000001,11.833060050781723,21,21590001,246,1445.9,21.109677419354842,27.28709677419355,12.154838709677422,0.0,2.0,67.2,96.5,1.0,9.9,46.3,0.025456344842753463,4.35960867579465,0.87192173515893,0.022195940366097677,0.32167841166108985,0,0
Domaine Comte Georges de Vogüé,Musigny Grand Cru (Cuveé Vieilles Vignes) 2016,2016,4.6,28,4368,4.5,musigny,2008.75,pinot-noir,47.1777,4.9614,13.868424263325297,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,46.3,0.02252986545339529,4.094926029588165,0.818985205917633,0.018451626497645507,0.2219801204557676,0,0
Domaine Arnoux-Lachaux,Échezeaux Grand Cru 'Les Rouges' 2016,2016,4.4,47,977,4.3,echezeaux,2191.0,pinot-noir,47.250528999999965,4.905823999999997,13.906991477989695,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,46.3,0.0206945872256738,4.095802839578454,0.8191605679156908,0.01695218982456375,0.2219801204557676,0,0
Méo-Camuzet,Richebourg Grand Cru 2016,2016,4.6,606,606,4.6,richebourg,4231.25,pinot-noir,47.1442,4.9602,13.523749012021495,21,21590001,246,1445.9,21.109677419354842,27.28709677419355,12.154838709677422,0.0,2.0,67.2,96.5,1.0,9.9,46.3,0.010823952963729237,4.467764797018613,0.8935529594037226,0.009671775203186954,0.32167841166108985,0,0
Lafleur Chevalier,Bordeaux 2020,2020,3.3,92,92,3.3,bordeaux,5.0,cabernet-sauvignon,44.8394884711832,-0.5397329917271372,4.02053307969916,33,33063001,10,2091.3999999999996,23.14677419354839,29.612903225806456,11.746774193548386,7.0,2.0,51.2,209.49999999999997,0.0,15.95,36.980000000000004,0.8808956646021915,3.770482661953806,0.7540965323907611,0.6642803660745675,0.5828343331168677,1,1
Château du Juge,Bordeaux Rouge 2020,2020,3.5,141,141,3.5,bordeaux,6.0,cabernet-sauvignon,44.8394884711832,-0.5397329917271372,4.02053307969916,33,33063001,10,2091.3999999999996,23.14677419354839,29.612903225806456,11.746774193548386,7.0,2.0,51.2,209.49999999999997,0.0,15.95,36.980000000000004,0.8604001861330852,3.786666151149603,0.7573332302299206,0.6516096522545943,0.5828343331168677,1,1
Blason Timberlay,Bordeaux Merlot - Cabernet Sauvignon 2020,2020,3.3,39,1207,3.5,bordeaux,6.6,cabernet-sauvignon,44.8394884711832,-0.5397329917271372,4.02053307969916,33,33063001,10,2091.3999999999996,23.14677419354839,29.612903225806456,11.746774193548386,7.0,2.0,51.2,209.49999999999997,0.0,15.95,36.980000000000004,0.8485543827443781,3.8859251669702486,0.7771850333940498,0.6594837662898568,0.5828343331168677,1,1
Maubrac Guérin,Chateau Palene Bordeaux 2020,2020,3.7,245,3395,3.6,bordeaux,6.72,cabernet-sauvignon,44.8394884711832,-0.5397329917271372,4.02053307969916,33,33063001,10,2091.3999999999996,23.14677419354839,29.612903225806456,11.746774193548386,7.0,2.0,51.2,209.49999999999997,0.0,15.95,36.980000000000004,0.8462242562929062,3.8321323129515967,0.7664264625903193,0.6485686633086959,0.5828343331168677,1,1
Château La Galante,Bordeaux Supérieur 2020,2020,3.6,323,323,3.6,bordeaux-superieur,6.9,cabernet-sauvignon,44.837559984680006,-0.4981958329616381,7.2587686737542265,33,33063001,10,2091.3999999999996,23.14677419354839,29.612903225806456,11.746774193548386,7.0,2.0,51.2,209.49999999999997,0.0,15.95,36.980000000000004,0.8427529626253418,3.7469196721311473,0.7493839344262294,0.6315455308815398,0.5828343331168677,1,1
Domaine de la Mordorée,Côtes-du-Rhône Rouge 2020,2020,3.6,48,377,3.8,cotes-du-rhone,7.34,shiraz-syrah,44.26497540596176,4.645266570551067,6.258847396426621,84,84064001,46,2127.4500000000003,24.562903225806455,33.346774193548384,16.47741935483871,23.0,1.0,66.4,163.8,0.0,14.093333333333337,36.980000000000004,0.8343862815884476,3.9264881602914388,0.7852976320582877,0.6552415711533276,0.5466224606965038,1,1
Domaine la Provenquière,Cuvée P Cabernet Franc - Merlot 2020,2020,3.7,218,218,3.7,vin-de-pays-doc,7.5,shiraz-syrah,43.61193999999985,3.8772200000000017,8.088056969388958,34,34154001,1,2178.9500000000003,25.10322580645161,30.529032258064515,10.937096774193549,3.0,1.0,18.3,35.900000000000006,0.0,14.090000000000002,36.980000000000004,0.8313848920863309,3.8411641419381617,0.7682328283876323,0.6386971671262285,0.5504848490291702,1,1
Jerome Quiot,Côtes du Rhône 2020,2020,3.6,25,364,3.5,cotes-du-rhone,7.5,shiraz-syrah,44.26497540596176,4.645266570551067,6.258847396426621,84,84064001,46,2127.4500000000003,24.562903225806455,33.346774193548384,16.47741935483871,23.0,1.0,66.4,163.8,0.0,14.093333333333337,36.980000000000004,0.8313848920863309,3.963662554780068,0.7927325109560136,0.6590658330744915,0.5466224606965038,1,1
Château de Sauvage,Cuvée Charlet Graves 2020,2020,4.0,69,69,4.0,graves,7.65,cabernet-sauvignon,44.59999999999995,-0.3999999999999995,8.479655258170444,33,33504001,65,1887.1000000000001,22.072580645161292,29.193548387096772,13.025806451612903,9.0,1.0,91.5,245.5,0.0,14.796666666666665,36.980000000000004,0.8285906341026216,4.010812341729975,0.8021624683459949,0.664664308300132,0.5803846233339152,1,1
Château Haut Rian,Côtes de Bordeaux Rouge 2020,2020,3.5,1287,1287,3.5,cotes-de-bordeaux,7.8,cabernet-sauvignon,44.78733385733415,-0.3330046864508802,18.27392923256732,33,33080001,20,1851.3499999999997,22.172580645161286,29.2258064516129,13.40322580645161,7.0,1.0,61.0,298.0,0.0,15.00666666666667,36.980000000000004,0.8258150960250112,3.5622676475857746,0.7124535295171549,0.5883548798915674,0.5486438048820205,1,1
Château Perillas de Michaud,Médoc 2020,2020,3.8,538,538,3.8,medoc,7.9,cabernet-sauvignon,45.26666999999998,-0.7833299999999995,5.819738971412956,33,33314005,26,1817.25,21.604838709677423,27.846774193548388,11.603225806451617,5.0,4.0,70.3,236.29999999999998,0.0,14.943333333333332,36.980000000000004,0.8239750445632799,3.853230539951851,0.7706461079903703,0.6349931611738835,0.5130695611049225,1,1
Château Barrail,Château Guion Barrail Cuvée Prestige Bordeaux 2020,2020,3.4,207,873,3.4,bordeaux,7.99,cabernet-sauvignon,44.8394884711832,-0.5397329917271372,4.02053307969916,33,33063001,10,2091.3999999999996,23.14677419354839,29.612903225806456,11.746774193548386,7.0,2.0,51.2,209.49999999999997,0.0,15.95,36.980000000000004,0.8223259951078496,3.683489156420765,0.736697831284153,0.6058057772045359,0.5828343331168677,1,1
Calvet,Minervois 2020,2020,3.4,46,405,3.3,minervois,8.0,shiraz-syrah,43.29984594640925,2.600652385480642,6.717889977980713,34,34302001,137,2149.1000000000004,24.61774193548387,31.348387096774193,12.679032258064519,9.0,1.0,31.7,93.00000000000001,0.0,14.446666666666667,36.980000000000004,0.8221431747443309,3.888160699845622,0.7776321399691244,0.6393249563374438,0.5276574221831501,1,1
Château Haut Pougnan,Château Les Moutins Bordeaux Rouge 2020,2020,3.5,241,1296,3.4,bordeaux,8.42,cabernet-sauvignon,44.8394884711832,-0.5397329917271372,4.02053307969916,33,33063001,10,2091.3999999999996,23.14677419354839,29.612903225806456,11.746774193548386,7.0,2.0,51.2,209.49999999999997,0.0,15.95,36.980000000000004,0.8145374449339207,3.718085732214291,0.7436171464428581,0.6057040104726188,0.5828343331168677,1,1
